filename,bbox_x1,bbox_y1,bbox_x2,bbox_y2,class_id,class_name,is_test,filename_cropped,bbox_h,bbox_w
01210.jpg,19,123,618,354,14,Audi TTS Coupe 2012,0,cropped_01210.jpg,232,600
01211.jpg,23,21,235,176,108,Ford Freestar Minivan 2007,0,cropped_01211.jpg,156,213
01212.jpg,103,292,1495,845,90,Dodge Dakota Crew Cab 2010,0,cropped_01212.jpg,554,1393
01213.jpg,38,127,642,412,134,Hyundai Sonata Hybrid Sedan 2012,0,cropped_01213.jpg,286,605
01214.jpg,3,47,296,183,3,Acura TL Sedan 2012,0,cropped_01214.jpg,137,294
01215.jpg,25,124,552,308,114,Ford F-150 Regular Cab 2007,0,cropped_01215.jpg,185,528
01216.jpg,43,70,584,321,185,Tesla Model S Sedan 2012,0,cropped_01216.jpg,252,542
01217.jpg,100,97,429,314,159,Mazda Tribute SUV 2011,0,cropped_01217.jpg,218,330
01218.jpg,51,256,1007,585,161,Mercedes-Benz 300-Class Convertible 1993,0,cropped_01218.jpg,330,957
01219.jpg,63,81,590,410,81,Chrysler PT Cruiser Convertible 2008,0,cropped_01219.jpg,330,528
01220.jpg,31,11,248,179,121,GMC Acadia SUV 2012,0,cropped_01220.jpg,169,218
01221.jpg,1,20,319,219,142,Infiniti QX56 SUV 2011,0,cropped_01221.jpg,200,319
01222.jpg,23,60,597,349,64,Chevrolet Express Cargo Van 2007,0,cropped_01222.jpg,290,575
01223.jpg,64,120,886,767,147,Jeep Liberty SUV 2012,0,cropped_01223.jpg,648,823
01224.jpg,786,514,1443,890,39,Bentley Continental Supersports Conv. Convertible 2012,0,cropped_01224.jpg,377,658
01225.jpg,86,33,513,403,187,Toyota Camry Sedan 2012,0,cropped_01225.jpg,371,428
01226.jpg,71,126,581,413,189,Toyota 4Runner SUV 2012,0,cropped_01226.jpg,288,511
01227.jpg,113,54,634,470,37,BMW X3 SUV 2012,0,cropped_01227.jpg,417,522
01228.jpg,331,299,702,562,45,Bugatti Veyron 16.4 Convertible 2009,0,cropped_01228.jpg,264,372
01229.jpg,100,55,403,271,84,Dodge Caliber Wagon 2007,0,cropped_01229.jpg,217,304
01230.jpg,27,115,667,404,74,Chevrolet Silverado 1500 Extended Cab 2012,0,cropped_01230.jpg,290,641
01231.jpg,22,4,457,316,159,Mazda Tribute SUV 2011,0,cropped_01231.jpg,313,436
01232.jpg,150,87,472,289,14,Audi TTS Coupe 2012,0,cropped_01232.jpg,203,323
01233.jpg,8,93,630,422,138,Hyundai Sonata Sedan 2012,0,cropped_01233.jpg,330,623
01234.jpg,102,28,508,365,49,Buick Verano Sedan 2012,0,cropped_01234.jpg,338,407
01235.jpg,29,116,464,311,156,Lincoln Town Car Sedan 2011,0,cropped_01235.jpg,196,436
01236.jpg,21,66,409,226,180,Spyker C8 Coupe 2009,0,cropped_01236.jpg,161,389
01237.jpg,116,409,1156,753,173,Porsche Panamera Sedan 2012,0,cropped_01237.jpg,345,1041
01238.jpg,24,41,270,158,111,Ford Ranger SuperCab 2011,0,cropped_01238.jpg,118,247
01239.jpg,300,501,1711,1070,28,BMW 1 Series Coupe 2012,0,cropped_01239.jpg,570,1412
01240.jpg,83,59,416,320,188,Toyota Corolla Sedan 2012,0,cropped_01240.jpg,262,334
01241.jpg,52,39,250,122,77,Chrysler Sebring Convertible 2010,0,cropped_01241.jpg,84,199
01242.jpg,68,126,585,399,94,Dodge Durango SUV 2012,0,cropped_01242.jpg,274,518
01243.jpg,41,75,464,266,154,Land Rover Range Rover SUV 2012,0,cropped_01243.jpg,192,424
01244.jpg,135,43,663,571,155,Land Rover LR2 SUV 2012,0,cropped_01244.jpg,529,529
01245.jpg,47,59,585,383,19,Audi TT Hatchback 2011,0,cropped_01245.jpg,325,539
01246.jpg,13,44,784,538,118,GMC Terrain SUV 2012,0,cropped_01246.jpg,495,772
01247.jpg,20,47,291,212,162,Mercedes-Benz C-Class Sedan 2012,0,cropped_01247.jpg,166,272
01248.jpg,25,37,275,189,160,McLaren MP4-12C Coupe 2012,0,cropped_01248.jpg,153,251
01249.jpg,62,226,1189,841,46,Bugatti Veyron 16.4 Coupe 2009,0,cropped_01249.jpg,616,1128
01250.jpg,27,174,989,708,182,Suzuki Kizashi Sedan 2012,0,cropped_01250.jpg,535,963
01251.jpg,206,96,736,365,16,Audi V8 Sedan 1994,0,cropped_01251.jpg,270,531
01252.jpg,19,25,386,242,196,smart fortwo Convertible 2012,0,cropped_01252.jpg,218,368
01253.jpg,78,134,1189,772,37,BMW X3 SUV 2012,0,cropped_01253.jpg,639,1112
01254.jpg,107,91,756,501,155,Land Rover LR2 SUV 2012,0,cropped_01254.jpg,411,650
01255.jpg,17,80,735,492,6,Acura Integra Type R 2001,0,cropped_01255.jpg,413,719
01256.jpg,8,28,279,201,71,Chevrolet Express Van 2007,0,cropped_01256.jpg,174,272
01257.jpg,24,172,1005,587,133,Hyundai Veracruz SUV 2012,0,cropped_01257.jpg,416,982
01258.jpg,29,91,482,454,95,Dodge Durango SUV 2007,0,cropped_01258.jpg,364,454
01259.jpg,139,112,1090,706,89,Dodge Journey SUV 2012,0,cropped_01259.jpg,595,952
01260.jpg,44,29,187,133,95,Dodge Durango SUV 2007,0,cropped_01260.jpg,105,144
01261.jpg,48,137,343,276,85,Dodge Caravan Minivan 1997,0,cropped_01261.jpg,140,296
01262.jpg,47,31,340,219,84,Dodge Caliber Wagon 2007,0,cropped_01262.jpg,189,294
01263.jpg,1,21,639,470,143,Isuzu Ascender SUV 2008,0,cropped_01263.jpg,450,639
01264.jpg,5,36,623,357,4,Acura TL Type-S 2008,0,cropped_01264.jpg,322,619
01265.jpg,35,160,509,361,185,Tesla Model S Sedan 2012,0,cropped_01265.jpg,202,475
01266.jpg,20,87,600,391,122,GMC Canyon Extended Cab 2012,0,cropped_01266.jpg,305,581
01267.jpg,26,92,604,291,127,Honda Odyssey Minivan 2007,0,cropped_01267.jpg,200,579
01268.jpg,9,43,254,152,54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0,cropped_01268.jpg,110,246
01269.jpg,96,3,519,385,180,Spyker C8 Coupe 2009,0,cropped_01269.jpg,383,424
01270.jpg,21,76,532,355,44,Bentley Continental Flying Spur Sedan 2007,0,cropped_01270.jpg,280,512
01271.jpg,1,15,120,99,158,Maybach Landaulet Convertible 2012,0,cropped_01271.jpg,85,120
01272.jpg,111,66,984,800,132,Hyundai Tucson SUV 2012,0,cropped_01272.jpg,735,874
01273.jpg,53,265,769,475,102,Ferrari California Convertible 2012,0,cropped_01273.jpg,211,717
01274.jpg,5,153,420,337,72,Chevrolet Monte Carlo Coupe 2007,0,cropped_01274.jpg,185,416
01275.jpg,14,52,252,149,29,BMW 3 Series Sedan 2012,0,cropped_01275.jpg,98,239
01276.jpg,67,102,567,357,9,Aston Martin V8 Vantage Coupe 2012,0,cropped_01276.jpg,256,501
01277.jpg,1,5,160,89,1,AM General Hummer SUV 2000,0,cropped_01277.jpg,85,160
01278.jpg,25,48,294,142,80,Chrysler Crossfire Convertible 2008,0,cropped_01278.jpg,95,270
01279.jpg,7,24,287,232,131,Hyundai Santa Fe SUV 2012,0,cropped_01279.jpg,209,281
01280.jpg,74,157,504,398,106,Ford F-450 Super Duty Crew Cab 2012,0,cropped_01280.jpg,242,431
01281.jpg,126,69,402,309,47,Buick Regal GS 2012,0,cropped_01281.jpg,241,277
01282.jpg,11,14,621,441,184,Suzuki SX4 Sedan 2012,0,cropped_01282.jpg,428,611
01283.jpg,19,52,261,150,8,Aston Martin V8 Vantage Convertible 2012,0,cropped_01283.jpg,99,243
01284.jpg,112,298,1609,1003,40,Bentley Arnage Sedan 2009,0,cropped_01284.jpg,706,1498
01285.jpg,47,49,321,202,195,Volvo XC90 SUV 2007,0,cropped_01285.jpg,154,275
01286.jpg,74,1,1448,855,130,Hyundai Veloster Hatchback 2012,0,cropped_01286.jpg,855,1375
01287.jpg,64,189,458,357,160,McLaren MP4-12C Coupe 2012,0,cropped_01287.jpg,169,395
01288.jpg,135,120,869,619,94,Dodge Durango SUV 2012,0,cropped_01288.jpg,500,735
01289.jpg,4,32,259,171,53,Cadillac Escalade EXT Crew Cab 2007,0,cropped_01289.jpg,140,256
01290.jpg,10,69,317,216,165,Mercedes-Benz S-Class Sedan 2012,0,cropped_01290.jpg,148,308
01291.jpg,104,155,459,322,137,Hyundai Genesis Sedan 2012,0,cropped_01291.jpg,168,356
01292.jpg,22,16,434,332,28,BMW 1 Series Coupe 2012,0,cropped_01292.jpg,317,413
01293.jpg,76,87,388,244,46,Bugatti Veyron 16.4 Coupe 2009,0,cropped_01293.jpg,158,313
01294.jpg,8,55,160,108,107,Ford Mustang Convertible 2007,0,cropped_01294.jpg,54,153
01295.jpg,113,133,578,375,94,Dodge Durango SUV 2012,0,cropped_01295.jpg,243,466
01296.jpg,30,101,445,261,115,Ford Focus Sedan 2007,0,cropped_01296.jpg,161,416
01297.jpg,103,205,1330,928,12,Audi RS 4 Convertible 2008,0,cropped_01297.jpg,724,1228
01298.jpg,28,199,1005,673,20,Audi S6 Sedan 2011,0,cropped_01298.jpg,475,978
01299.jpg,41,140,591,356,186,Toyota Sequoia SUV 2012,0,cropped_01299.jpg,217,551
01300.jpg,42,186,1788,1088,58,Chevrolet Traverse SUV 2012,0,cropped_01300.jpg,903,1747
01301.jpg,34,93,620,350,144,Jaguar XK XKR 2012,0,cropped_01301.jpg,258,587
01302.jpg,62,79,620,455,178,Scion xD Hatchback 2012,0,cropped_01302.jpg,377,559
01303.jpg,55,22,685,433,191,Volkswagen Golf Hatchback 1991,0,cropped_01303.jpg,412,631
01304.jpg,17,74,624,425,137,Hyundai Genesis Sedan 2012,0,cropped_01304.jpg,352,608
01305.jpg,242,250,860,643,145,Jeep Patriot SUV 2012,0,cropped_01305.jpg,394,619
01306.jpg,124,81,768,535,157,MINI Cooper Roadster Convertible 2012,0,cropped_01306.jpg,455,645
01307.jpg,177,266,943,748,81,Chrysler PT Cruiser Convertible 2008,0,cropped_01307.jpg,483,767
01308.jpg,73,452,2478,1508,23,Audi S4 Sedan 2012,0,cropped_01308.jpg,1057,2406
01309.jpg,14,120,281,216,74,Chevrolet Silverado 1500 Extended Cab 2012,0,cropped_01309.jpg,97,268
01310.jpg,40,39,703,415,172,Plymouth Neon Coupe 1999,0,cropped_01310.jpg,377,664
01311.jpg,1,12,137,94,88,Dodge Sprinter Cargo Van 2009,0,cropped_01311.jpg,83,137
01312.jpg,65,17,424,202,86,Dodge Ram Pickup 3500 Crew Cab 2010,0,cropped_01312.jpg,186,360
01313.jpg,56,69,558,354,12,Audi RS 4 Convertible 2008,0,cropped_01313.jpg,286,503
01314.jpg,29,129,597,364,123,Geo Metro Convertible 1993,0,cropped_01314.jpg,236,569
01315.jpg,31,12,421,209,189,Toyota 4Runner SUV 2012,0,cropped_01315.jpg,198,391
01316.jpg,20,35,406,236,57,Chevrolet Corvette Ron Fellows Edition Z06 2007,0,cropped_01316.jpg,202,387
01317.jpg,91,129,533,399,192,Volkswagen Beetle Hatchback 2012,0,cropped_01317.jpg,271,443
01318.jpg,167,85,580,307,67,Chevrolet Malibu Hybrid Sedan 2010,0,cropped_01318.jpg,223,414
01319.jpg,59,115,378,249,181,Suzuki Aerio Sedan 2007,0,cropped_01319.jpg,135,320
01320.jpg,89,42,461,288,184,Suzuki SX4 Sedan 2012,0,cropped_01320.jpg,247,373
01321.jpg,46,69,603,411,177,Rolls-Royce Phantom Sedan 2012,0,cropped_01321.jpg,343,558
01322.jpg,46,69,583,363,7,Acura ZDX Hatchback 2012,0,cropped_01322.jpg,295,538
01323.jpg,49,203,992,692,114,Ford F-150 Regular Cab 2007,0,cropped_01323.jpg,490,944
01324.jpg,32,93,250,184,39,Bentley Continental Supersports Conv. Convertible 2012,0,cropped_01324.jpg,92,219
01325.jpg,33,38,250,167,70,Chevrolet Silverado 1500 Classic Extended Cab 2007,0,cropped_01325.jpg,130,218
01326.jpg,15,48,274,187,67,Chevrolet Malibu Hybrid Sedan 2010,0,cropped_01326.jpg,140,260
01327.jpg,39,116,353,250,74,Chevrolet Silverado 1500 Extended Cab 2012,0,cropped_01327.jpg,135,315
01328.jpg,91,282,956,642,59,Chevrolet Camaro Convertible 2012,0,cropped_01328.jpg,361,866
01329.jpg,10,52,255,163,165,Mercedes-Benz S-Class Sedan 2012,0,cropped_01329.jpg,112,246
01330.jpg,9,11,290,200,53,Cadillac Escalade EXT Crew Cab 2007,0,cropped_01330.jpg,190,282
01331.jpg,355,323,1316,897,8,Aston Martin V8 Vantage Convertible 2012,0,cropped_01331.jpg,575,962
01332.jpg,50,48,591,384,126,Honda Odyssey Minivan 2012,0,cropped_01332.jpg,337,542
01333.jpg,32,86,609,304,130,Hyundai Veloster Hatchback 2012,0,cropped_01333.jpg,219,578
01334.jpg,9,71,461,216,179,Spyker C8 Convertible 2009,0,cropped_01334.jpg,146,453
01335.jpg,555,301,1173,568,45,Bugatti Veyron 16.4 Convertible 2009,0,cropped_01335.jpg,268,619
01336.jpg,5,7,261,125,189,Toyota 4Runner SUV 2012,0,cropped_01336.jpg,119,257
01337.jpg,9,32,253,161,188,Toyota Corolla Sedan 2012,0,cropped_01337.jpg,130,245
01338.jpg,59,87,1737,1211,162,Mercedes-Benz C-Class Sedan 2012,0,cropped_01338.jpg,1125,1679
01339.jpg,114,107,561,407,94,Dodge Durango SUV 2012,0,cropped_01339.jpg,301,448
01340.jpg,110,83,590,370,30,BMW 3 Series Wagon 2012,0,cropped_01340.jpg,288,481
01341.jpg,59,107,575,398,73,Chevrolet Malibu Sedan 2007,0,cropped_01341.jpg,292,517
01342.jpg,66,122,480,234,59,Chevrolet Camaro Convertible 2012,0,cropped_01342.jpg,113,415
01343.jpg,60,144,778,463,192,Volkswagen Beetle Hatchback 2012,0,cropped_01343.jpg,320,719
01344.jpg,26,23,615,459,126,Honda Odyssey Minivan 2012,0,cropped_01344.jpg,437,590
01345.jpg,37,169,587,413,86,Dodge Ram Pickup 3500 Crew Cab 2010,0,cropped_01345.jpg,245,551
01346.jpg,37,139,656,470,13,Audi A5 Coupe 2012,0,cropped_01346.jpg,332,620
01347.jpg,23,1,430,319,179,Spyker C8 Convertible 2009,0,cropped_01347.jpg,319,408
01348.jpg,80,110,980,677,37,BMW X3 SUV 2012,0,cropped_01348.jpg,568,901
01349.jpg,341,248,768,497,144,Jaguar XK XKR 2012,0,cropped_01349.jpg,250,428
01350.jpg,105,315,780,561,157,MINI Cooper Roadster Convertible 2012,0,cropped_01350.jpg,247,676
01351.jpg,80,191,948,623,112,Ford GT Coupe 2006,0,cropped_01351.jpg,433,869
01352.jpg,2,59,300,219,40,Bentley Arnage Sedan 2009,0,cropped_01352.jpg,161,299
01353.jpg,43,99,1013,615,31,BMW 6 Series Convertible 2007,0,cropped_01353.jpg,517,971
01354.jpg,17,43,250,159,156,Lincoln Town Car Sedan 2011,0,cropped_01354.jpg,117,234
01355.jpg,46,1,799,560,184,Suzuki SX4 Sedan 2012,0,cropped_01355.jpg,560,754
01356.jpg,51,120,683,378,168,Nissan Leaf Hatchback 2012,0,cropped_01356.jpg,259,633
01357.jpg,52,122,750,429,44,Bentley Continental Flying Spur Sedan 2007,0,cropped_01357.jpg,308,699
01358.jpg,10,1,563,306,59,Chevrolet Camaro Convertible 2012,0,cropped_01358.jpg,306,554
01359.jpg,17,25,282,153,80,Chrysler Crossfire Convertible 2008,0,cropped_01359.jpg,129,266
01360.jpg,15,102,411,291,59,Chevrolet Camaro Convertible 2012,0,cropped_01360.jpg,190,397
01361.jpg,74,73,239,158,9,Aston Martin V8 Vantage Coupe 2012,0,cropped_01361.jpg,86,166
01362.jpg,80,165,543,405,111,Ford Ranger SuperCab 2011,0,cropped_01362.jpg,241,464
01363.jpg,44,62,589,415,140,Hyundai Azera Sedan 2012,0,cropped_01363.jpg,354,546
01364.jpg,1,74,639,334,58,Chevrolet Traverse SUV 2012,0,cropped_01364.jpg,261,639
01365.jpg,114,144,476,349,49,Buick Verano Sedan 2012,0,cropped_01365.jpg,206,363
01366.jpg,44,196,603,410,115,Ford Focus Sedan 2007,0,cropped_01366.jpg,215,560
01367.jpg,19,54,246,170,80,Chrysler Crossfire Convertible 2008,0,cropped_01367.jpg,117,228
01368.jpg,32,136,843,490,133,Hyundai Veracruz SUV 2012,0,cropped_01368.jpg,355,812
01369.jpg,69,36,259,155,161,Mercedes-Benz 300-Class Convertible 1993,0,cropped_01369.jpg,120,191
01370.jpg,20,29,583,270,21,Audi S5 Convertible 2012,0,cropped_01370.jpg,242,564
01371.jpg,32,60,207,157,92,Dodge Magnum Wagon 2008,0,cropped_01371.jpg,98,176
01372.jpg,263,598,2349,1638,13,Audi A5 Coupe 2012,0,cropped_01372.jpg,1041,2087
01373.jpg,61,137,596,443,130,Hyundai Veloster Hatchback 2012,0,cropped_01373.jpg,307,536
01374.jpg,3,37,496,299,159,Mazda Tribute SUV 2011,0,cropped_01374.jpg,263,494
01375.jpg,54,254,1961,1084,170,Nissan Juke Hatchback 2012,0,cropped_01375.jpg,831,1908
01376.jpg,5,27,347,234,121,GMC Acadia SUV 2012,0,cropped_01376.jpg,208,343
01377.jpg,54,75,408,274,97,Dodge Charger SRT-8 2009,0,cropped_01377.jpg,200,355
01378.jpg,29,141,597,450,87,Dodge Ram Pickup 3500 Quad Cab 2009,0,cropped_01378.jpg,310,569
01379.jpg,60,111,760,520,192,Volkswagen Beetle Hatchback 2012,0,cropped_01379.jpg,410,701
01380.jpg,63,51,571,320,124,HUMMER H3T Crew Cab 2010,0,cropped_01380.jpg,270,509
01381.jpg,33,35,502,275,46,Bugatti Veyron 16.4 Coupe 2009,0,cropped_01381.jpg,241,470
01382.jpg,3,21,285,195,53,Cadillac Escalade EXT Crew Cab 2007,0,cropped_01382.jpg,175,283
01383.jpg,23,11,307,225,113,Ford F-150 Regular Cab 2012,0,cropped_01383.jpg,215,285
01384.jpg,117,31,516,415,85,Dodge Caravan Minivan 1997,0,cropped_01384.jpg,385,400
01385.jpg,150,109,605,407,174,Ram C/V Cargo Van Minivan 2012,0,cropped_01385.jpg,299,456
01386.jpg,73,211,1534,988,170,Nissan Juke Hatchback 2012,0,cropped_01386.jpg,778,1462
01387.jpg,6,31,636,434,131,Hyundai Santa Fe SUV 2012,0,cropped_01387.jpg,404,631
01388.jpg,24,41,277,198,109,Ford Expedition EL SUV 2009,0,cropped_01388.jpg,158,254
01389.jpg,23,32,218,159,128,Honda Accord Coupe 2012,0,cropped_01389.jpg,128,196
01390.jpg,16,24,248,188,188,Toyota Corolla Sedan 2012,0,cropped_01390.jpg,165,233
01391.jpg,17,58,241,151,73,Chevrolet Malibu Sedan 2007,0,cropped_01391.jpg,94,225
01392.jpg,39,89,457,334,5,Acura TSX Sedan 2012,0,cropped_01392.jpg,246,419
01393.jpg,4,118,519,321,127,Honda Odyssey Minivan 2007,0,cropped_01393.jpg,204,516
01394.jpg,13,95,462,279,156,Lincoln Town Car Sedan 2011,0,cropped_01394.jpg,185,450
01395.jpg,39,76,969,593,30,BMW 3 Series Wagon 2012,0,cropped_01395.jpg,518,931
01396.jpg,140,175,492,411,154,Land Rover Range Rover SUV 2012,0,cropped_01396.jpg,237,353
01397.jpg,41,39,602,456,67,Chevrolet Malibu Hybrid Sedan 2010,0,cropped_01397.jpg,418,562
01398.jpg,108,50,535,385,111,Ford Ranger SuperCab 2011,0,cropped_01398.jpg,336,428
01399.jpg,31,66,525,261,43,Bentley Continental GT Coupe 2007,0,cropped_01399.jpg,196,495
01400.jpg,43,181,471,329,136,Hyundai Accent Sedan 2012,0,cropped_01400.jpg,149,429
01401.jpg,95,57,681,360,42,Bentley Continental GT Coupe 2012,0,cropped_01401.jpg,304,587
01402.jpg,41,60,226,165,118,GMC Terrain SUV 2012,0,cropped_01402.jpg,106,186
01403.jpg,16,41,399,300,14,Audi TTS Coupe 2012,0,cropped_01403.jpg,260,384
01404.jpg,436,574,1465,940,163,Mercedes-Benz SL-Class Coupe 2009,0,cropped_01404.jpg,367,1030
01405.jpg,16,52,386,252,155,Land Rover LR2 SUV 2012,0,cropped_01405.jpg,201,371
01406.jpg,103,134,905,551,144,Jaguar XK XKR 2012,0,cropped_01406.jpg,418,803
01407.jpg,51,44,506,263,99,FIAT 500 Abarth 2012,0,cropped_01407.jpg,220,456
01408.jpg,27,52,253,151,190,Volkswagen Golf Hatchback 2012,0,cropped_01408.jpg,100,227
01409.jpg,39,24,498,242,43,Bentley Continental GT Coupe 2007,0,cropped_01409.jpg,219,460
01410.jpg,172,80,448,306,109,Ford Expedition EL SUV 2009,0,cropped_01410.jpg,227,277
01411.jpg,42,207,760,469,55,Chevrolet Corvette Convertible 2012,0,cropped_01411.jpg,263,719
01412.jpg,41,71,554,458,133,Hyundai Veracruz SUV 2012,0,cropped_01412.jpg,388,514
01413.jpg,24,46,290,188,8,Aston Martin V8 Vantage Convertible 2012,0,cropped_01413.jpg,143,267
01414.jpg,12,84,636,479,91,Dodge Dakota Club Cab 2007,0,cropped_01414.jpg,396,625
01415.jpg,9,25,291,163,25,Audi TT RS Coupe 2012,0,cropped_01415.jpg,139,283
01416.jpg,54,81,728,422,7,Acura ZDX Hatchback 2012,0,cropped_01416.jpg,342,675
01417.jpg,31,90,613,360,156,Lincoln Town Car Sedan 2011,0,cropped_01417.jpg,271,583
01418.jpg,99,158,825,585,84,Dodge Caliber Wagon 2007,0,cropped_01418.jpg,428,727
01419.jpg,11,8,110,68,70,Chevrolet Silverado 1500 Classic Extended Cab 2007,0,cropped_01419.jpg,61,100
01420.jpg,184,261,1164,703,164,Mercedes-Benz E-Class Sedan 2012,0,cropped_01420.jpg,443,981
01421.jpg,4,17,593,269,97,Dodge Charger SRT-8 2009,0,cropped_01421.jpg,253,590
01422.jpg,58,44,250,180,128,Honda Accord Coupe 2012,0,cropped_01422.jpg,137,193
01423.jpg,51,115,606,399,27,BMW 1 Series Convertible 2012,0,cropped_01423.jpg,285,556
01424.jpg,1,14,352,256,123,Geo Metro Convertible 1993,0,cropped_01424.jpg,243,352
01425.jpg,25,117,1015,536,11,Aston Martin Virage Coupe 2012,0,cropped_01425.jpg,420,991
01426.jpg,47,57,612,353,104,Ferrari 458 Italia Coupe 2012,0,cropped_01426.jpg,297,566
01427.jpg,347,476,4243,2904,149,Jeep Compass SUV 2012,0,cropped_01427.jpg,2429,3897
01428.jpg,68,71,238,187,59,Chevrolet Camaro Convertible 2012,0,cropped_01428.jpg,117,171
01429.jpg,14,90,490,320,127,Honda Odyssey Minivan 2007,0,cropped_01429.jpg,231,477
01430.jpg,19,54,383,253,74,Chevrolet Silverado 1500 Extended Cab 2012,0,cropped_01430.jpg,200,365
01431.jpg,17,158,779,462,194,Volvo 240 Sedan 1993,0,cropped_01431.jpg,305,763
01432.jpg,40,128,594,352,70,Chevrolet Silverado 1500 Classic Extended Cab 2007,0,cropped_01432.jpg,225,555
01433.jpg,10,60,296,178,47,Buick Regal GS 2012,0,cropped_01433.jpg,119,287
01434.jpg,52,96,754,498,98,Eagle Talon Hatchback 1998,0,cropped_01434.jpg,403,703
01435.jpg,297,191,1758,1043,189,Toyota 4Runner SUV 2012,0,cropped_01435.jpg,853,1462
01436.jpg,228,207,531,332,160,McLaren MP4-12C Coupe 2012,0,cropped_01436.jpg,126,304
01437.jpg,1,87,629,404,80,Chrysler Crossfire Convertible 2008,0,cropped_01437.jpg,318,629
01438.jpg,16,132,768,574,33,BMW X6 SUV 2012,0,cropped_01438.jpg,443,753
01439.jpg,47,72,444,317,93,Dodge Challenger SRT8 2011,0,cropped_01439.jpg,246,398
01440.jpg,29,34,203,158,88,Dodge Sprinter Cargo Van 2009,0,cropped_01440.jpg,125,175
01441.jpg,126,118,768,538,148,Jeep Grand Cherokee SUV 2012,0,cropped_01441.jpg,421,643
01442.jpg,63,81,771,552,166,Mercedes-Benz Sprinter Van 2012,0,cropped_01442.jpg,472,709
01443.jpg,120,130,475,312,34,BMW M3 Coupe 2012,0,cropped_01443.jpg,183,356
01444.jpg,1,56,402,248,52,Cadillac SRX SUV 2012,0,cropped_01444.jpg,193,402
01445.jpg,102,150,659,414,143,Isuzu Ascender SUV 2008,0,cropped_01445.jpg,265,558
01446.jpg,28,235,1597,1135,144,Jaguar XK XKR 2012,0,cropped_01446.jpg,901,1570
01447.jpg,4,5,275,176,53,Cadillac Escalade EXT Crew Cab 2007,0,cropped_01447.jpg,172,272
01448.jpg,17,20,265,162,110,Ford Edge SUV 2012,0,cropped_01448.jpg,143,249
01449.jpg,11,21,325,216,189,Toyota 4Runner SUV 2012,0,cropped_01449.jpg,196,315
01450.jpg,53,140,570,338,15,Audi R8 Coupe 2012,0,cropped_01450.jpg,199,518
01451.jpg,24,247,2044,911,158,Maybach Landaulet Convertible 2012,0,cropped_01451.jpg,665,2021
01452.jpg,17,93,639,360,91,Dodge Dakota Club Cab 2007,0,cropped_01452.jpg,268,623
01453.jpg,38,105,754,457,192,Volkswagen Beetle Hatchback 2012,0,cropped_01453.jpg,353,717
01454.jpg,9,17,281,172,122,GMC Canyon Extended Cab 2012,0,cropped_01454.jpg,156,273
01455.jpg,20,140,599,351,144,Jaguar XK XKR 2012,0,cropped_01455.jpg,212,580
01456.jpg,35,63,464,331,120,GMC Yukon Hybrid SUV 2012,0,cropped_01456.jpg,269,430
01457.jpg,164,95,506,343,15,Audi R8 Coupe 2012,0,cropped_01457.jpg,249,343
01458.jpg,18,279,1003,752,113,Ford F-150 Regular Cab 2012,0,cropped_01458.jpg,474,986
01459.jpg,37,61,487,342,62,Chevrolet Tahoe Hybrid SUV 2012,0,cropped_01459.jpg,282,451
01460.jpg,5,9,118,67,174,Ram C/V Cargo Van Minivan 2012,0,cropped_01460.jpg,59,114
01461.jpg,5,193,1994,1276,96,Dodge Charger Sedan 2012,0,cropped_01461.jpg,1084,1990
01462.jpg,26,14,1015,750,146,Jeep Wrangler SUV 2012,0,cropped_01462.jpg,737,990
01463.jpg,16,50,237,163,165,Mercedes-Benz S-Class Sedan 2012,0,cropped_01463.jpg,114,222
01464.jpg,50,64,584,364,193,Volvo C30 Hatchback 2012,0,cropped_01464.jpg,301,535
01465.jpg,10,3,594,234,115,Ford Focus Sedan 2007,0,cropped_01465.jpg,232,585
01466.jpg,61,68,488,294,142,Infiniti QX56 SUV 2011,0,cropped_01466.jpg,227,428
01467.jpg,27,55,376,284,178,Scion xD Hatchback 2012,0,cropped_01467.jpg,230,350
01468.jpg,78,164,411,284,7,Acura ZDX Hatchback 2012,0,cropped_01468.jpg,121,334
01469.jpg,10,8,596,312,36,BMW M6 Convertible 2010,0,cropped_01469.jpg,305,587
01470.jpg,108,591,1127,1107,167,Mitsubishi Lancer Sedan 2012,0,cropped_01470.jpg,517,1020
01471.jpg,45,59,585,449,65,Chevrolet Avalanche Crew Cab 2012,0,cropped_01471.jpg,391,541
01472.jpg,9,107,770,434,189,Toyota 4Runner SUV 2012,0,cropped_01472.jpg,328,762
01473.jpg,17,9,284,188,33,BMW X6 SUV 2012,0,cropped_01473.jpg,180,268
01474.jpg,83,80,508,321,154,Land Rover Range Rover SUV 2012,0,cropped_01474.jpg,242,426
